"cv_0","pa","lon","lat","layer.1","layer.2","layer.3","layer.4","layer.5"
4,0,-46.25,-17.75,18.7289499472594,-11.3663431232669,8.99864647402464,15.7100058944485,-1.9822206139625
2,0,-38.25,-12.5833333333333,21.1692641478618,-8.55110599325721,6.17968878313901,15.8137543514059,-3.72231695634075
1,0,-40.25,-14.9166666666667,17.0424060952829,-8.98446126941468,4.88840844051585,15.4432473693304,-2.49653579721395
4,0,-52.0833333333333,-19.5833333333333,19.1386388368996,-10.6958883060827,8.83118110091727,17.0485729749237,-2.45827099278743
2,0,-40.75,-14.75,15.4773257265396,-9.96098845500701,5.30493806069041,14.0209014389145,-2.1498669705659
4,0,-50.4166666666667,-27.0833333333333,11.7361029703082,-5.42696659556669,7.77219870106435,14.8837232354548,-3.70254146328645
5,0,-49.9166666666667,-29.5833333333333,14.6361469614854,-5.70703266100206,5.16393646196085,15.4309851194978,-4.72148267013413
2,0,-42.0833333333333,-17.25,16.6601736037813,-11.3020805816102,7.71973265411871,15.452215939333,-2.68259176198634
1,0,-40.0833333333333,-16.25,18.2832563748753,-10.5565105535823,5.34136868440533,17.2015394840438,-3.18792228332333
4,0,-50.75,-25.0833333333333,13.7781952655142,-6.8894321824551,7.76745857605389,16.149203160522,-3.63527920535936
3,0,-48.5833333333333,-23.4166666666667,15.6062442499566,-9.52713470338473,8.19416560813747,16.0861305851583,-2.79198855790151
1,0,-46.5833333333333,-20.75,16.0648151479286,-9.78840410791952,9.23217267121334,14.7738687510997,-2.0954377866216
4,0,-42.9166666666667,-21.25,17.5200323764649,-11.1204818575327,8.98741805277732,16.6624994395192,-3.20939097073464
3,0,-38.25,-12.0833333333333,19.8133433380079,-8.55097979412547,5.68839597923546,15.618614884867,-3.75773381375471
3,0,-45.75,-9.91666666666666,20.0537747521005,-13.2510028727501,8.10756567542905,17.2331688433862,-3.4435476940672
3,0,-45.9166666666667,-21.5833333333333,15.7564844551859,-9.63063581850852,9.78055063048423,15.3294780112849,-2.59929442023296
5,0,-44.0833333333333,-19.75,16.9254149914006,-10.5641670150106,9.2851343834571,14.7326191466907,-2.26057717231731
1,0,-55.25,-19.9166666666667,19.2516714654883,-10.5715556166829,8.29196394091419,17.7180033697214,-2.81880766651468
2,0,-50.25,-19.5833333333333,18.4153323173559,-11.2831537852528,8.66893542673184,16.6095375259031,-2.71671224439693
1,0,-52.25,-20.4166666666667,18.859283879814,-10.782822462821,8.2006824757386,17.4479271013725,-2.70413925587631
4,0,-45.9166666666667,-11.0833333333333,18.9047221239027,-12.6787886070674,8.29439015026874,16.6401761873499,-3.17727675001919
5,0,-52.5833333333333,-26.0833333333333,13.7136820099921,-6.50412457603113,9.35419222043996,17.4161858671086,-4.35535337082857
4,0,-44.25,-12.25,17.7701280372762,-12.769206658118,8.03109308329485,16.478717058275,-3.22275372923751
2,0,-52.75,-23.25,16.5250900743562,-9.55094839429007,7.45911555506486,18.0046111329149,-3.93564801049118
1,0,-46.25,-10.5833333333333,19.341523917505,-12.5883855169418,8.36672609782722,16.5100090912747,-3.13438708303937
3,0,-45.4166666666667,-18.9166666666667,18.0590641837898,-11.5601600140736,9.26624914580432,16.1576130757842,-2.4588515715132
3,0,-55.25,-21.75,17.5654412032063,-9.87500598808893,7.52093662343935,17.7399485735604,-3.68745852464003
5,0,-49.25,-24.0833333333333,14.5367792687648,-8.49033776163894,7.94939932322674,16.0112066442398,-3.25076702817076
4,0,-39.4166666666667,-12.25,18.2527382190094,-9.99148688352296,3.62416517234636,16.6888847356646,-2.96478796557501
2,0,-43.25,-19.4166666666667,16.8119859938598,-10.2812914966474,9.7380575402319,14.7606003443434,-2.61163023813391
3,0,-54.0833333333333,-25.5833333333333,15.3044460545225,-8.13154376938464,9.25570427978177,18.5567624254334,-4.72918473944086
2,0,-39.4166666666667,-10.5833333333333,18.1096803422809,-11.5575656207255,4.85544059519535,17.4974789063289,-3.38242615028343
5,0,-46.0833333333333,-21.9166666666667,14.3427035475746,-8.39103536114675,10.0086552786672,13.6215961955387,-1.75909892395671
5,0,-41.0833333333333,-19.9166666666667,18.3721147549738,-10.9694729603201,7.57968095815778,16.908049242297,-3.23259893928638
4,0,-42.5833333333333,-14.25,17.1572045993993,-11.012078396479,6.73206436675158,14.2820924077566,-1.72557892859578
1,0,-37.4166666666667,-9.41666666666666,18.5186838405466,-11.1002709812213,4.24414565697827,16.1844203309312,-3.96335781785289
5,0,-41.5833333333333,-14.9166666666667,17.3621191882863,-11.9136451085421,6.27101074527555,15.3667223957476,-2.36449287391971
5,0,-51.75,-25.5833333333333,13.0745968096263,-5.80596752802885,7.92545995561533,15.3201149573913,-3.96933460684549
2,0,-45.9166666666667,-15.5833333333333,18.3500811799303,-12.115867961219,8.68532726340226,15.7559972380844,-2.95958540594113
1,0,-54.5833333333333,-19.25,18.372405059802,-10.1970193746923,8.52403392404937,16.5207231282647,-2.818834133068
1,0,-37.9166666666667,-9.58333333333333,19.536854884596,-11.9315439294055,3.90904895735762,17.8457705079764,-3.62904299053944
5,0,-50.4166666666667,-26.0833333333333,12.8310292399115,-7.17016148678347,8.15536226495633,16.2191234145949,-4.01400333304324
4,0,-38.25,-9.91666666666666,18.5524156927998,-11.0895530924877,4.40598163372874,17.1243996126267,-3.39947681671
5,0,-52.9166666666667,-21.25,18.2285433718672,-10.5080095691233,7.67694694368726,17.3816992219403,-2.89181075566489
5,0,-52.9166666666667,-31.25,13.2624219405218,-6.46004545913274,6.62619980954079,15.6925426552834,-5.98775045794253
4,0,-52.75,-19.0833333333333,18.8574167747106,-10.6738141940381,8.34951097120484,16.16795511719,-3.04204336280643
5,0,-44.9166666666667,-10.75,18.5917774359652,-13.7627340763187,8.49678815734004,17.7721893842881,-3.88684205157544
3,0,-43.25,-18.0833333333333,16.6165457905419,-10.6203814014055,8.7835082099467,14.6971071739819,-2.54947134546503
4,0,-39.4166666666667,-13.0833333333333,18.7024803584449,-8.56324836660737,4.21554730285607,15.7729256049055,-2.32882583588286
1,0,-43.5833333333333,-13.9166666666667,19.1146100164833,-13.2563337013555,6.65266317283751,16.8924315252779,-2.90575894615753
5,0,-39.25,-16.5833333333333,20.0797659534186,-8.13593121125168,4.65234199464639,17.3670914783722,-3.2634185824065
4,0,-37.75,-8.58333333333333,17.7599961185116,-11.6580170297382,5.03261636065457,15.8739460969449,-2.59937093809523
1,0,-48.0833333333333,-18.5833333333333,17.5257609967805,-10.303211493317,9.67744791448282,15.3509234479029,-1.55889928995322
2,0,-43.25,-10.25,19.5671755913376,-13.6708237246846,6.79374756054624,17.3106579230609,-2.87831780343139
2,0,-41.25,-12.4166666666667,17.9496844998894,-10.658432158885,6.09213777376387,16.2308874119859,-2.34246463351359
1,0,-37.25,-9.75,19.511771945131,-11.6910479251468,3.87959582985696,17.102696649129,-4.03749075549312
4,0,-47.25,-21.75,15.8707393927158,-9.85425073512628,8.86457294222355,15.1940261232899,-2.22041084286396
2,0,-46.4166666666667,-13.25,20.5964556130074,-12.1945029759891,7.37159964942201,15.6540175260684,-3.26980016539176
1,0,-42.5833333333333,-14.4166666666667,16.9525672482302,-11.1341581765758,6.74584784565489,14.1833355130174,-1.74653226658925
4,0,-56.75,-21.0833333333333,17.1613015014607,-9.79657707030359,7.72736562870153,17.4581702000711,-3.36128123107796
1,0,-51.75,-23.9166666666667,15.8225591694976,-8.51879756088067,8.37085127229506,17.3863898232561,-3.72797620960362
4,0,-43.25,-8.91666666666666,19.9076031424261,-13.371746802725,6.69773305055192,17.0516176127967,-2.75474505605512
2,0,-50.9166666666667,-25.4166666666667,13.4551242893486,-6.83665790040163,7.64664968662832,15.7538158963191,-3.8905862933498
2,0,-40.9166666666667,-18.0833333333333,18.7567961965206,-10.9992936712797,6.67257442347277,16.9233789353921,-3.00999255404572
3,0,-44.25,-8.41666666666666,20.593208619975,-13.1628524044511,6.25107129315429,16.7610292532469,-3.53946160304053
3,0,-50.4166666666667,-17.5833333333333,19.8185863370016,-11.8087543241178,7.92601805641653,15.8579007437164,-3.61731725922718
5,0,-51.0833333333333,-27.4166666666667,12.6241704670973,-5.23663527332559,7.7555569078763,15.0927660430017,-4.61445619821311
5,0,-44.0833333333333,-8.25,20.8355984322857,-13.2739789637028,6.13303943545505,16.947580377849,-3.51956262864192
3,0,-43.4166666666667,-19.9166666666667,16.2189571861559,-10.1386125124144,9.24366489085685,14.5357812053816,-2.46323704677883
5,0,-46.75,-16.9166666666667,18.378984673028,-11.2788679567269,8.43659220485407,16.5613187569512,-2.48565994813728
3,0,-45.4166666666667,-18.25,17.8130828014121,-11.3798439070437,9.18382059953112,15.7116103001662,-2.32891071410433
1,0,-42.4166666666667,-9.75,20.5816582910129,-13.9656057800766,5.80990984276635,17.8011712098279,-2.90596449316553
5,0,-51.75,-27.75,13.8429535120861,-5.86301216527588,7.60013837495745,15.788843442938,-4.88242552661726
1,0,-40.4166666666667,-13.75,16.8209961706426,-9.62287737163111,4.55310281758318,14.7121849776961,-2.12388123153051
4,0,-44.4166666666667,-10.0833333333333,19.6082517808305,-13.7532932908411,7.70331979361756,17.7888525204945,-3.66624096619708
4,0,-41.75,-19.4166666666667,17.044451955318,-10.7106083906689,8.40861581567317,15.9283847947041,-2.86155800944719
1,0,-53.5833333333333,-18.9166666666667,19.0020067667158,-10.8085973867868,8.32260874523419,16.4707055327759,-3.16645090681705
2,0,-41.4166666666667,-18.25,18.3851151049845,-11.2565807434835,7.59801435777294,16.6297366378352,-3.07363718557032
4,0,-54.75,-21.75,18.067841604414,-10.1059213167786,7.53821275447576,17.8009310840744,-3.64954814664909
3,0,-50.25,-18.4166666666667,19.7104493281021,-11.6481734834565,8.49913266789494,16.3897234079036,-3.0099101696432
1,0,-52.75,-30.75,13.4102930408897,-6.10386541600795,6.51783875265832,15.6862858579807,-5.85154188660913
2,0,-43.25,-17.4166666666667,17.1940449797155,-11.5902365397981,8.07637373480626,15.3403108821626,-2.55259864150159
5,0,-42.0833333333333,-14.25,17.3607633335044,-11.8120340412973,6.45131065798447,15.6793100880308,-2.19018077741282
4,0,-48.9166666666667,-17.0833333333333,18.1430680260253,-11.4565134661847,8.39585202664011,15.8668974818837,-3.00938388967381
4,0,-39.75,-8.25,19.3419811362863,-13.1082919801659,5.4521009204127,16.9443742810579,-2.91372483625611
1,0,-50.4166666666667,-20.0833333333333,17.3948548027771,-10.8982518196451,8.60236876000915,16.7807838809954,-2.42002901140144
4,0,-43.75,-18.25,15.6035375543703,-9.47877364085081,9.1933592445462,13.1815743992431,-2.36627130915129
3,0,-44.75,-19.25,17.3293939719764,-11.2327343541099,9.12500860050473,15.7839454119545,-2.45742122688227
1,0,-49.4166666666667,-16.9166666666667,18.3882761928372,-11.313921440614,7.75730019869957,15.205170651348,-3.57640313528714
3,0,-48.75,-24.0833333333333,14.0963900694773,-8.16120176062632,7.97231718289477,15.430886737404,-3.1073928081191
3,0,-43.9166666666667,-18.0833333333333,15.9365510550756,-9.88641224744778,9.15105798924906,13.5944642634491,-2.28416225767968
2,0,-52.0833333333333,-17.9166666666667,18.5230481043732,-10.5093397276551,8.69759242121894,15.2678782833306,-2.64214309174333
3,0,-51.4166666666667,-15.9166666666667,20.9722065473675,-12.1759445744722,8.7371800042356,16.3888355042834,-3.17891963259236
2,0,-44.25,-22.75,14.397418298371,-8.70514217156421,9.44409936023037,14.3062414897586,-2.17164754158441
4,0,-45.4166666666667,-19.0833333333333,18.0309548187943,-11.4102916961567,9.49333865751676,16.2208893495562,-2.39140511030606
1,0,-52.25,-22.9166666666667,16.2441861451333,-9.42359800440684,7.55519756121662,17.3712755075047,-3.54746715449154
2,0,-51.5833333333333,-25.0833333333333,13.7344246210794,-5.93648135068251,8.00896751643484,15.1709007914392,-3.32504496585594
3,0,-54.4166666666667,-29.9166666666667,15.1220682729522,-6.94772937309314,7.14084715812565,18.2469475437857,-5.86173136774196
2,0,-53.0833333333333,-33.25,12.5434540393776,-6.35989542572022,5.73321772822691,15.2699552283028,-5.84172851174647
1,0,-41.25,-7.25,20.8735529385917,-13.7631817096055,5.64694446523608,16.8561224962843,-3.39008833951385
3,0,-54.0833333333333,-23.4166666666667,16.7982415762652,-9.08035701627696,7.99170570944058,17.8878608768204,-4.1398735249271
3,0,-37.25,-11.25,21.7665605874592,-9.44880035872767,5.63675720608969,15.7414369101666,-3.60848475851626
2,0,-45.5833333333333,-16.75,17.7601564577632,-12.4074195352426,8.6685558153778,16.1536093383066,-3.20713034003383
5,0,-55.0833333333333,-27.9166666666667,15.1105316030735,-7.1973527946288,8.1324536961241,18.1904913878662,-6.39034764504622
5,0,-40.5833333333333,-16.5833333333333,17.9888373169255,-10.5732531437748,5.99230492002674,16.9560402468986,-3.149094812462
2,0,-49.25,-20.25,18.2103332523272,-11.4825259473398,9.02157816422376,17.0491799737137,-2.57189957140917
3,0,-42.5833333333333,-15.25,17.0822614996554,-11.2950278243075,6.65228027796749,14.5347014725365,-1.82773167863211
5,0,-48.75,-16.25,18.1946700156179,-10.5138588853696,7.68795539629663,14.5154587583137,-2.24546264461277
5,0,-38.9166666666667,-10.5833333333333,18.2901848968108,-11.5009309608775,4.92009760333933,17.6761254506776,-3.63858904134778
3,0,-52.0833333333333,-23.9166666666667,16.0247688424541,-8.54927804975194,8.01986569533859,17.4542577052775,-3.73586853704251
3,0,-43.0833333333333,-17.5833333333333,16.917785387917,-11.2909742158674,8.05413747541648,15.0550812157556,-2.51989338620967
2,0,-47.5833333333333,-19.0833333333333,16.697667876339,-9.81866411146577,9.06793379680236,14.3930458352107,-1.64556841740644
2,0,-45.75,-14.5833333333333,18.4395337632922,-11.6657478611849,8.33707290660678,15.2481881857738,-2.68559460814708
2,0,-50.25,-17.9166666666667,19.90056883409,-11.7661167005861,8.33127976509361,16.4825168346868,-3.13930818876539
3,0,-39.9166666666667,-7.41666666666666,18.0235160076313,-11.2860398670778,5.90965308276248,14.5472182744971,-2.61534060808452
1,0,-39.25,-11.4166666666667,17.8391427571604,-11.0146556318617,4.56553152935483,16.995766548646,-2.88365828738198
4,0,-43.4166666666667,-18.4166666666667,15.6902201460375,-9.59334370809566,9.4028925481015,13.5067595335896,-2.4267380975596
5,0,-46.9166666666667,-17.25,18.1241253538339,-10.578341317059,8.09851580466227,16.5577145344927,-2.50117057413556
4,0,-56.4166666666667,-21.25,18.0141249219148,-10.2492338596579,7.67035861571326,18.3525957521784,-3.72497264067088
1,0,-39.5833333333333,-14.4166666666667,19.282570557814,-8.01289394808693,4.32066701569194,16.3056728091621,-2.5144689411766
4,0,-51.25,-28.0833333333333,12.8642200427902,-5.04232633721892,7.39970152459677,14.959967942864,-4.71411497183683
2,0,-47.75,-21.75,16.4936535825501,-9.89416736878146,8.76938048395831,15.5823803707733,-2.35950882611677
1,0,-50.75,-20.4166666666667,17.1246509028077,-10.8726195308527,8.47249636774857,17.047248685207,-2.77701462755038
2,0,-46.25,-14.5833333333333,19.2360593014024,-11.7011175623714,7.78318183071977,15.8099785588279,-2.5473910400574
5,0,-53.75,-29.5833333333333,13.7059818080768,-5.72111382199305,7.23443468865652,16.9376205831123,-5.58178678896042
2,0,-40.4166666666667,-17.5833333333333,18.9195115002002,-10.3206391282095,5.81419863280522,16.9061957327222,-3.08356746888981
4,0,-53.0833333333333,-27.0833333333333,15.4000971787191,-6.58286073464501,8.1460159554247,18.2371578760466,-5.08807403643178
4,0,-40.75,-7.25,20.033239723536,-13.103984702007,5.50813586031596,16.0860751838073,-2.84908347312146
5,0,-40.25,-19.4166666666667,19.4775720764418,-10.525642601794,6.2941643529146,17.1132008141821,-3.20073530654339
1,0,-50.4166666666667,-21.25,16.8390050645008,-10.6830855264491,8.59896774988592,16.949619768005,-2.82976752957759
5,0,-40.75,-13.75,18.376932240837,-11.9692202672535,4.76389704448618,15.8498844888339,-2.1890229541922
3,0,-40.75,-15.5833333333333,16.7370988441844,-9.27280703030956,5.69609443499329,15.2471899616995,-2.67467852274167
5,0,-44.75,-18.25,17.170555083954,-11.2495185017564,9.09448900466258,15.2758218754264,-2.37024804118983
